,A1-A0SQ,A2-A04N,A2-A04Q,A2-A04T,A2-A0CM,A2-A0CS,A2-A0EU,A2-A0EX,A2-A0T6,A7-A0CH,A7-A0DA,A8-A08O,A8-A08P,AC-A2FB,AN-A0FV,AO-A0JM,AO-A1KR,AR-A1AQ,AR-A24Q,AR-A24Z,AR-A250,B6-A0IO,B6-A0RG,B6-A0RH,B6-A0RN,B6-A0RO,B6-A0RU,B6-A0RV,B6-A0X1,BH-A0B7,BH-A0BT,BH-A0DP,BH-A0DT,BH-A0GY,BH-A0RX,BH-A18M,BH-A1EO,BH-A1EY,BH-A1FH,BH-A1FL,BH-A1FM,C8-A12Z,C8-A134,C8-A137,C8-A1HG,C8-A1HL,C8-A274,C8-A278,C8-A27A,C8-A3M7,D8-A143,D8-A145,D8-A1JF,D8-A1JL,D8-A1JS,D8-A1X6,D8-A1X9,D8-A1XB,D8-A1XG,D8-A1XT,D8-A27H,E2-A14N,E2-A14Q,E2-A14X,E2-A156,E2-A1BD,E2-A1IU,E2-A1LK,E9-A1N5,E9-A1NA,E9-A1R7,E9-A1RB,E9-A1RE,E9-A1RI,EW-A1P3,EW-A2FW,GM-A2D9
C8-A27A,0.011752706330666265,0.011287666874430755,0.010998930913024316,0.011652047848462811,0.011127813134412586,0.011372289001674482,0.011569255872854269,0.011272919242750572,0.011285852634987655,0.011573261075003612,0.011231989022201468,0.011690497953338734,0.01146557110815193,0.011154803036308494,0.011903514335750964,0.01134945173000609,0.011555128328905161,0.011366776909404228,0.011143724005821292,0.014049868779554685,0.011998111521598274,0.011522965652875462,0.011943781616956493,0.011131955947321966,0.011221129192981419,0.011283601644331013,0.011798154109517876,0.01139699552844163,0.011099649725667411,0.011228617076450044,0.011143688690103674,0.011221122532565436,0.011342918031345371,0.011359743906832965,0.01104491384959946,0.011239670217992144,0.011247176500551691,0.011033943199555729,0.011045472679573128,0.011520957037447828,0.012806173449599261,0.011772129197311524,0.010989455629596339,0.011780835282379148,0.013524406400704046,0.014396243045829041,0.011632161400060187,0.011453946495606162,0.5900265229784144,0.011142806646260864,0.012154268859686831,0.011240182836374906,0.01147808563617446,0.01110773697973435,0.011505672911688962,0.012123393142819624,0.013238900117843726,0.011426030668268188,0.01251499489463381,0.0126749978473895,0.010976923578416859,0.01123896608951263,0.011410893151383326,0.011229894892643442,0.011722995798827194,0.01138646561809614,0.011371585502465538,0.011778802663735793,0.01176034228083274,0.012942544074434634,0.0130217895477178,0.013189278491317864,0.012967540677497304,0.011549960907565465,0.011310791590554283,0.013012326039949684,0.011354129916432623
C8-A3M7,0.012354100370891234,0.014227023563616832,0.014235703535825373,0.010216547154293307,0.010575400227457312,0.013689034952282852,0.01413863020409765,0.013922944044453971,0.014143404928335494,0.013730835558640114,0.010655014765919374,0.012880374203292662,0.011192355453318936,0.01572394329471826,0.010923287691583242,0.01295613180486745,0.01063928325789389,0.010581034801405164,0.010940963835530306,0.011533714355136497,0.011996834809099952,0.01259386019404828,0.012396537553228781,0.013032635301431488,0.015247260461915817,0.012500859839041053,0.010672554551287326,0.01462002304982414,0.010145354887648537,0.012508657100269875,0.01345432057985792,0.014602838889173495,0.014087467313843083,0.012097714189024212,0.014533936419542693,0.013567150264705948,0.013013406197569868,0.012245248667812451,0.015572885922398224,0.01409082632393666,0.011479906019012425,0.01121307975083036,0.010461741563920787,0.011287027356238308,0.011133080322870074,0.011774375571169136,0.012848639422422942,0.010911533233008718,0.011142806646260864,0.5652696546480742,0.010447759378970203,0.0148138841926592,0.011098894332119438,0.010334723024009198,0.013091472876420155,0.012862594286821682,0.011599482430043804,0.013117018357224454,0.013262180772213628,0.010838891308846955,0.010753339870864527,0.010859068545125144,0.013211856755384593,0.012118366064446804,0.013446791536830576,0.013796699128393868,0.014672497890033592,0.010418425157892042,0.013190776992198415,0.011449731631448062,0.01178556171096071,0.011221721204820411,0.011956906500174301,0.013196573839218465,0.014794233258322673,0.012075853280927376,0.013408283257864114
D8-A143,0.010256563465921804,0.010459618824873304,0.012296806098525362,0.016152983224331164,0.014494075452788639,0.010421135336481757,0.010415137573626016,0.010449735031052097,0.010331783560161208,0.010346695438628668,0.013898641002875575,0.01044123764953482,0.01237287772042229,0.010765000755393064,0.013186326373480769,0.011106500846039596,0.014638970543369732,0.0154164598379809,0.013530370833113568,0.010866421090106401,0.010988450894954373,0.01045646409450714,0.011575627876402483,0.011077853580908242,0.010347966871080482,0.01033907417405031,0.016404507914740782,0.010454270667494811,0.015075421161935627,0.011784130019488743,0.011204348544639312,0.010384197868416649,0.010303760220023914,0.010977331055510832,0.01214221500174504,0.010328517093661832,0.010752301492492244,0.01094737517137559,0.010688397747015264,0.010210409769674736,0.010804976401490182,0.012654434387181853,0.014711250014299123,0.012302604249065065,0.011986769860389174,0.011992674639357099,0.010460933081540932,0.013001628375684514,0.012154268859686831,0.010447759378970203,0.5852550206625382,0.010227794327399444,0.013128416840119353,0.015329289271057919,0.010386492394407577,0.010724276194296603,0.01131434853961449,0.010361710583581632,0.010370221022245201,0.012392389425443347,0.012584150145513194,0.014994609030666193,0.010262597648937905,0.013548566813330248,0.010213884632263328,0.010272579612409235,0.010222143333157303,0.014215274054882644,0.010478587348298252,0.01118132585692607,0.010731333720689256,0.013103332057781929,0.010888917278797818,0.010276335110706868,0.010430868155802048,0.010546963681387193,0.010251800810718421
D8-A145,0.012714402789129414,0.0140776694826102,0.012855670118315675,0.00991653004771556,0.010476223264568658,0.01391220317773836,0.014059474178269037,0.013495582839201327,0.016762869661194855,0.014236626931281627,0.01054594969916151,0.013514844169042117,0.011014943300963222,0.01445617756808508,0.010833605270548826,0.0118217299519369,0.010462240596784335,0.01030793853325769,0.010674826059920761,0.01184171885631452,0.011966626577338633,0.012673247073876986,0.011988426683074281,0.011946111733490954,0.014009626141848388,0.013474421006195645,0.010430109145198967,0.013792982409296141,0.009885761680483126,0.012125869374550909,0.012487655156015392,0.014706794290659915,0.014753749324799654,0.013535986789233324,0.013082732225252823,0.0148178510192059,0.012968922134206643,0.012513464984048227,0.014314396568877025,0.01398370025205349,0.01168545104526935,0.011061696133850916,0.010212303528303865,0.01107776678353687,0.011175322790118108,0.011660862598793554,0.013200681903166193,0.010837034628154996,0.011240182836374906,0.0148138841926592,0.010227794327399444,0.5686691441515653,0.011112087532080057,0.01009304573799261,0.013519160533894764,0.013279349742606406,0.011964237851706045,0.01417075719604335,0.01460744780517621,0.01085515237697909,0.010609814393751804,0.010632732771405477,0.013519529602486518,0.01133094876684938,0.013654113036725021,0.013819017809964463,0.014585502625994475,0.010143757052434444,0.01431397137654371,0.01157642749033612,0.012202084181536631,0.011274604070183773,0.012211043097135974,0.013998552711904696,0.01380743237070568,0.012218854592880014,0.013109671321970457
D8-A1JF,0.011219295502089032,0.011500087901329867,0.011230758801291565,0.011806310640060437,0.011634776107650784,0.011366243877268593,0.011362799515964639,0.011681032148183779,0.011378050417601045,0.011303341998888997,0.011825337393957615,0.012315342134288804,0.013658447227458933,0.011283470080607729,0.016141272879264923,0.011680656319321067,0.011377602275244085,0.011539436525047051,0.011804907132205432,0.012384810532474515,0.013216455163863968,0.01124789226019629,0.012444569782903151,0.01152370393465468,0.011241100063672002,0.011201825871443707,0.012673095562419223,0.01127921821282731,0.012041550603132865,0.012866409740224103,0.011315741991124666,0.01125130689805267,0.011310861616059834,0.011954804193208582,0.011249126197919387,0.011903154056422042,0.012458494768357399,0.01181905592163869,0.011213580563702617,0.01210268731249112,0.012891827485803233,0.013340125283505372,0.011958086347027197,0.013609091065947827,0.011384411494237068,0.011893097925632309,0.011408579818918612,0.013910888816549649,0.01147808563617446,0.011098894332119438,0.013128416840119353,0.011112087532080057,0.579904241397237,0.012011207786678291,0.011587213020740896,0.011404232406148133,0.012449858671703402,0.012061498713245654,0.011327927118279707,0.013705777614923751,0.012059107446324543,0.011565885159093233,0.011121659691374207,0.011511574306675421,0.011179683203648004,0.01114660174866044,0.011209181990041162,0.012438479865461007,0.011301214656454728,0.011810871483232305,0.012618372954741336,0.01177971274877988,0.011411719778229794,0.011590665564127486,0.011191322579979492,0.011819406070561974,0.011078584118663005
D8-A1JL,0.010126708701537816,0.01027904587227994,0.012486986514569786,0.01756584074359596,0.01566228605712474,0.010190645724725944,0.0101792887498704,0.010418373086617595,0.010172436588284497,0.010138388264195091,0.015258733380971251,0.01026651323572727,0.01311813444274674,0.010865209601336643,0.012014694654617013,0.011071718919875313,0.01505009543815605,0.016479684499541514,0.01456038792486549,0.010542778539281664,0.0109989521524805,0.01026793356396248,0.010835651817601141,0.01106954029671952,0.010193124247771397,0.01026715004460246,0.015535151287760117,0.010322743400982059,0.01749307747104513,0.013099292996965339,0.010621419520021987,0.010214525169350435,0.010121535484435795,0.010989553711200854,0.012068236856614617,0.010052291552154792,0.011083980183538632,0.011042931160204345,0.010684231793528216,0.010044773779110876,0.010733810077124845,0.01242919192879691,0.016151228156604157,0.011781864234744345,0.013321964059756289,0.01080279083223928,0.010363649553080376,0.014412401535848048,0.01110773697973435,0.010334723024009198,0.015329289271057919,0.01009304573799261,0.012011207786678291,0.5797747108476048,0.01017414940926464,0.011077071625706541,0.010966790543055268,0.010245441378646039,0.010198685048464837,0.014191336984546579,0.014127405061529257,0.015877385092441364,0.010074518339223033,0.01408192406237312,0.010044520355675959,0.010091293646184833,0.010082740252762876,0.016762750765632724,0.010371787420704836,0.011393655804673712,0.010579755074075967,0.011957480873036625,0.010446190179976245,0.010190295837775974,0.010235522006457469,0.0104147898078754,0.010105714660877237
D8-A1JS,0.014670723179620213,0.013552966997013503,0.012433083593727997,0.010042337788085694,0.010373220632233459,0.014595840048526869,0.013516765831108246,0.012901243253441524,0.013458426731245738,0.014516942948232458,0.010603165332881047,0.012429817862375882,0.011062155609536991,0.013198175767526226,0.011757798397801927,0.011773207362089894,0.011125251455702208,0.01036972577985409,0.010562331381653332,0.012745267078506584,0.011699781751305177,0.013304457042440598,0.012745794206424596,0.012820307490208929,0.013570779312864755,0.013486329396048997,0.010439413602722873,0.012760162185558553,0.01001413782812215,0.011768380156952262,0.01329212259806585,0.01354469008170377,0.013883150576925584,0.011852580539960444,0.012692215563375516,0.012840816761436039,0.01230381123867584,0.011748499094094828,0.012440683143515307,0.01293274405538545,0.011899094192812269,0.011289898142782674,0.010191127133791483,0.011289265579463286,0.011338931394137063,0.012669403850577899,0.012768378070672493,0.01087320522271024,0.011505672911688962,0.013091472876420155,0.010386492394407577,0.013519160533894764,0.011587213020740896,0.01017414940926464,0.5669266010234486,0.014300031563883455,0.012109392956089964,0.013133288206000179,0.014631818995629826,0.01081527711791337,0.010571311512205405,0.010866793913093852,0.014158047396522787,0.011160281228955744,0.014723292621791968,0.015139125888804072,0.01398285064166967,0.010272708232750156,0.013753475349095386,0.011761894275335756,0.012201340276721786,0.012212311012928533,0.012396642945128978,0.01289578185219281,0.014073101219769218,0.014363743449496475,0.014945029512259934
D8-A1X6,0.013237103056381594,0.013749600868389313,0.012362562621179943,0.010452970866808764,0.010732045821642883,0.013645682701885454,0.013910938499392792,0.013150307103231087,0.013342444241439313,0.014053733225927305,0.010745502424696098,0.012672948762233516,0.011902365329223234,0.013103202708765749,0.011441244656046786,0.011704836019963343,0.010899114816363624,0.01091800140506496,0.0107519265869496,0.0130018160044955,0.012019489124467785,0.01238887597139925,0.012137705346767783,0.01196339398680217,0.013247768452708211,0.01242611846342806,0.010743385188223327,0.012844214961174358,0.010442361662701401,0.012446431689530763,0.012831347286797072,0.013408759817988374,0.013895818916493104,0.01199992207104637,0.012292829228037459,0.012816078965170386,0.012446510348630358,0.011710437847372888,0.012395107422485218,0.012928625575589818,0.012767625237270331,0.012092696563590133,0.010508596477259493,0.012039298696284301,0.013234264333206212,0.01299641640364092,0.012538279348955728,0.011892953398572995,0.012123393142819624,0.012862594286821682,0.010724276194296603,0.013279349742606406,0.011404232406148133,0.011077071625706541,0.014300031563883455,0.5626251969714156,0.013545572799920334,0.013005755499014594,0.013891952187354298,0.011357094709980375,0.010660665335374152,0.011188119459231483,0.01322506289054497,0.011843761372950928,0.014190415291288347,0.013843838210281848,0.014012134973421724,0.01063798276522233,0.01390091343394029,0.012064954248022773,0.012608002730991726,0.012502047362636905,0.014014946567569518,0.012976809048965327,0.013641358822208238,0.014078720710429161,0.013295094866504428
D8-A1X9,0.013657795534936068,0.011837952745648462,0.011235823868543248,0.01063068051157031,0.011227539027326722,0.012006755837193815,0.012379989723151463,0.011783393893773694,0.012332155361747359,0.012579609142986212,0.011327206816754046,0.013151336429101667,0.012507551129685402,0.011652024956060629,0.012237433570956847,0.012532981271122644,0.010912835697461678,0.011143057422792809,0.010938626092200818,0.015079501800402793,0.013823761394503668,0.01184366136332254,0.012074331914073637,0.011392087439584898,0.011749475051621081,0.011960602249747692,0.01108414395851123,0.011706506355211492,0.010705269846902343,0.012365162155707482,0.011533682746519103,0.01183604510690048,0.01213839184117134,0.012901607189460516,0.011280511522622121,0.012802624715954235,0.012668251326808823,0.011602205404709812,0.011648604325369887,0.01194353664961574,0.015009068101533334,0.012148108964248986,0.010694338159510208,0.012536278098082589,0.0119591476777599,0.013899008464630661,0.012053926369140908,0.011963827110306755,0.013238900117843726,0.011599482430043804,0.01131434853961449,0.011964237851706045,0.012449858671703402,0.010966790543055268,0.012109392956089964,0.013545572799920334,0.5714861272518813,0.01317635008812314,0.013279997080653961,0.01318073046047015,0.011082844102924785,0.010864004905582904,0.012436798232814704,0.011045567142037862,0.012713850308085951,0.012370596807812486,0.011859608495651125,0.01067933513452993,0.01362791235385221,0.013910871369643647,0.013014732227653994,0.012568982791202735,0.013555113046231644,0.013310573284215102,0.011724941354927722,0.01351455831284893,0.012007858787642475
D8-A1XB,0.01268200114122777,0.01441881510464452,0.012208802559230812,0.01010474977978883,0.010526908693077004,0.014306641498833591,0.013552281093400214,0.013574515838611353,0.014651179744463262,0.01488673629252154,0.011515046995860437,0.014355271607604955,0.011207492366147615,0.01328841244157963,0.011203845830343421,0.011617194664972887,0.01042081470980764,0.01043771277683794,0.01151401301906551,0.012129719758254482,0.012649310619398623,0.013206601252711853,0.01216062129963044,0.01194643597941443,0.013938977676450262,0.012610872433579702,0.010559200687734728,0.013220008195207031,0.010114028153853358,0.011808021857543372,0.012410151215944715,0.014067989615818823,0.01508908509421912,0.012148409632167421,0.012403914252971472,0.014722756902558237,0.013815801888629641,0.013096930339970569,0.013364900379604378,0.013746353003526007,0.01202923481140923,0.011144890117119341,0.01066993251533614,0.011224989526157133,0.011133140938008247,0.011646485409089875,0.013728496406355522,0.010772714637494761,0.011426030668268188,0.013117018357224454,0.010361710583581632,0.01417075719604335,0.012061498713245654,0.010245441378646039,0.013133288206000179,0.013005755499014594,0.01317635008812314,0.5637780315448844,0.014610650705626213,0.011522625132708485,0.012027989641177548,0.010679951008375932,0.013295147931238888,0.01121807721194561,0.014147564122322695,0.014101767725900247,0.013765780874652174,0.01033946171876694,0.014263115209334324,0.012224581227423419,0.012880130611102807,0.011330652985394436,0.012770911832612374,0.014795057209390646,0.013237246771644782,0.012230013272038025,0.013400439853298248
D8-A1XG,0.014310556883899546,0.013679845162354994,0.012429467977906294,0.010068209433011767,0.010484390467473948,0.01396895839378641,0.013644522652214976,0.012961340233652995,0.01383892470373643,0.015210289545111253,0.011112058803238702,0.013032371367179385,0.011104651765319657,0.013339658574303557,0.011154002740569567,0.011679389641678863,0.010479087998806006,0.010499427776300474,0.01067758723356613,0.01389246537268776,0.01212159311750281,0.012742788050140976,0.011924607460131747,0.011849208496180244,0.013523444216450745,0.01254741290563853,0.01045453133109481,0.012831784397520002,0.010060363319668992,0.011691113400643795,0.012274316531448788,0.013816925339981953,0.014437062915321324,0.012050093117125646,0.012661114840464808,0.01331499825066264,0.012668476985259428,0.011877637576784422,0.012727068883344017,0.013085436879940618,0.01222102368906454,0.011692018445621597,0.010320551672332904,0.011288079396140405,0.011265563953306388,0.012230333332421062,0.013862430901281978,0.010856014374838033,0.01251499489463381,0.013262180772213628,0.010370221022245201,0.01460744780517621,0.011327927118279707,0.010198685048464837,0.014631818995629826,0.013891952187354298,0.013279997080653961,0.014610650705626213,0.5633858175009121,0.011096172667434696,0.010856409357402074,0.010863840751208376,0.013776112390270497,0.011265982376997111,0.01465614481026518,0.014414661675198837,0.013883631282889549,0.010258554424280851,0.014161932121134625,0.012653572928704825,0.01312470267446286,0.012112222595471744,0.012666192086702277,0.01364431149441787,0.013474516761516588,0.013411405860286694,0.013602169766015788
D8-A1XT,0.01110714951424142,0.010982864333576297,0.011268937627293484,0.012701921647752837,0.013066831585561508,0.010885236887813812,0.010971940271426317,0.011237950974008853,0.011185048682185447,0.010903031675319006,0.013453884617578946,0.011638274906253538,0.013522100688816353,0.011022739238911256,0.014681610823623783,0.012479722804674579,0.011995666564439126,0.012673529960362806,0.012623308759197253,0.011802514380749859,0.014755949137135717,0.010954619991399713,0.011483397002844445,0.011480301156588997,0.010860049754415922,0.011376266804647615,0.01210368817678036,0.010979306041372231,0.013226989826444643,0.013718436484385017,0.011186332915380575,0.010929122328088778,0.010928166237420557,0.012370270621430295,0.011165693271415476,0.01126222508698351,0.012169606421908587,0.011511994901136016,0.011193666653840636,0.010979077670961339,0.012336883566972896,0.013806703647133173,0.013431715646633067,0.013542894478451237,0.011572833332211582,0.0125672253693533,0.01143944899463499,0.014085275502897784,0.0126749978473895,0.010838891308846955,0.012392389425443347,0.01085515237697909,0.013705777614923751,0.014191336984546579,0.01081527711791337,0.011357094709980375,0.01318073046047015,0.011522625132708485,0.011096172667434696,0.577896833292803,0.012681736610367034,0.012026246099714703,0.010787080821115125,0.011818807108968647,0.010799648237957229,0.01073876999241672,0.010936551153678318,0.012922706533192165,0.011159316623566671,0.013021350137455496,0.012612944960010997,0.01267189157010739,0.011260113563143322,0.011511534206806276,0.010830619111586986,0.011096183426203762,0.010862494226370338
D8-A27H,0.01053358255866681,0.011366339690144242,0.01187979769513673,0.014361278614435858,0.014004338284713124,0.010795771589858224,0.010659514864029829,0.011109705247266826,0.010780048064295545,0.010693034286208873,0.016936451757050427,0.010851033822031788,0.012022470115212028,0.010988557385123974,0.011708133601686564,0.011162508788199983,0.012734531669266662,0.01340822457361004,0.017772281655855402,0.011149112056633173,0.011258128363189616,0.011160028394841075,0.011909592564129682,0.011949183278373014,0.010686782443446514,0.010727538471716917,0.013847720189790604,0.010815234613088977,0.014331370798952286,0.011481949735667851,0.010935726920606938,0.010744130407758571,0.01077635647465882,0.011248376662176044,0.011683860642283715,0.01079838518247256,0.012098636312730629,0.013803869198412196,0.011729291789141876,0.010743781454714756,0.010866344062774015,0.011395538908199958,0.016093886308428257,0.011401924550509208,0.01165202645522901,0.010895370247736992,0.011025158339614389,0.011984891940670152,0.010976923578416859,0.010753339870864527,0.012584150145513194,0.010609814393751804,0.012059107446324543,0.014127405061529257,0.010571311512205405,0.010660665335374152,0.011082844102924785,0.012027989641177548,0.010856409357402074,0.012681736610367034,0.5832530368776357,0.01278618342069073,0.010495596673841907,0.01332290781959792,0.010519089701515782,0.010578463221771008,0.010597701438086068,0.014675431848853315,0.01058659189472495,0.011793942693011487,0.011396584598141406,0.011286559413016562,0.010734566155290533,0.010913111674078508,0.010671012857246615,0.010600366239706685,0.010598938710977992
E2-A14N,0.010485871960617418,0.010942926254562698,0.01340780340964242,0.016765098504300455,0.016055027967098484,0.010901646085432686,0.010886923187365956,0.010761814192923307,0.010789665226073358,0.010848347794307999,0.014068464080172715,0.01066916663292514,0.012588530513774426,0.011312766288923793,0.01137958168734008,0.011092126726321313,0.016572772312496493,0.01651358227771315,0.013790401514835113,0.011167605401355037,0.01104132852565641,0.010426930470895419,0.010851365962754241,0.011270192463168151,0.0108673898315713,0.010493941116132235,0.015276701652669537,0.010709910529393157,0.01735417701898275,0.011418079440898437,0.010892501736822612,0.010881439005542531,0.010777588961364836,0.011049014170751232,0.012797642380660543,0.010443146182904095,0.010818461173816447,0.011075517660818768,0.01103986541639446,0.010452683355729738,0.011183524715391266,0.011775395594417386,0.015279387771342124,0.012255441024356911,0.01363510353477924,0.010972585552211608,0.010685312330969726,0.013445019167559268,0.01123896608951263,0.010859068545125144,0.014994609030666193,0.010632732771405477,0.011565885159093233,0.015877385092441364,0.010866793913093852,0.011188119459231483,0.010864004905582904,0.010679951008375932,0.010863840751208376,0.012026246099714703,0.01278618342069073,0.5738361627001249,0.010557000885652286,0.013563511056261714,0.01063172753644789,0.010794598936681195,0.010722123284113327,0.015220657070561153,0.01086977770882824,0.011129943028483361,0.010663016722574421,0.014283905079196812,0.010579179263806223,0.010624523166674602,0.010919474948862093,0.010674722859684918,0.0104418088511184
E2-A14Q,0.01563551721081151,0.013582775161112474,0.011920093125512746,0.009970510614937138,0.010310234808484966,0.014431526313384836,0.01338664450901414,0.013340175631433198,0.013524420028029241,0.014666025727013664,0.01065713238922136,0.012959995923438862,0.011047791531466275,0.012928820184741816,0.010979969120247273,0.012406037523252547,0.010433387923512404,0.010233591677328529,0.010552294195697965,0.012736724161190932,0.011760068654738646,0.013086098872235961,0.012796737314302531,0.011994345853918096,0.013716254538856287,0.01347186619394887,0.011220326239797941,0.013665655505047909,0.010050519537413972,0.011688109321658684,0.012753250132292901,0.013730054304147855,0.014602945909848158,0.01253900400917185,0.012191031134761571,0.014140967343183417,0.01243945060754979,0.012079135437725961,0.012496005250015573,0.013931275631367644,0.012630703136523766,0.011274458810000124,0.010162869351779421,0.011177278685337872,0.011250735398821089,0.012618710153350178,0.013293440346794343,0.010711064512869389,0.011410893151383326,0.013211856755384593,0.010262597648937905,0.013519529602486518,0.011121659691374207,0.010074518339223033,0.014158047396522787,0.01322506289054497,0.012436798232814704,0.013295147931238888,0.013776112390270497,0.010787080821115125,0.010495596673841907,0.010557000885652286,0.5674039988024898,0.01103826485512421,0.015369568359087581,0.015260412997299556,0.013966652936686636,0.01015305875059651,0.014718844256062581,0.011811320529703174,0.012164132546093376,0.012257366353459094,0.012501992068313768,0.013159570461383862,0.013836735313033921,0.013632965225985817,0.015431520715676793
E2-A14X,0.010901382737088777,0.011583891974873278,0.014003998214610996,0.015122217947356735,0.015116797364563884,0.011416394416121535,0.011574179550545374,0.011561697070913542,0.011481503207632516,0.01136101378063119,0.013963303350051203,0.012278705185733664,0.012259992593845546,0.012425642027228742,0.011403528250403127,0.011743789543169885,0.012802564588114532,0.014450323946783262,0.013614910133478476,0.010806384158539451,0.01162308778996466,0.010961802906793851,0.011564597982288113,0.012200431799224205,0.012024842997524527,0.011103535803508415,0.014984721260091378,0.01245519801979676,0.013613019837871838,0.012559493876820624,0.012849875132210802,0.01160453665940948,0.011435686583382645,0.011955786417874384,0.013266500735312253,0.011182604473327131,0.011367799029503283,0.01146377481597076,0.012259785817293093,0.011296642629941822,0.01096928048661111,0.012556985179190846,0.014634241960469155,0.012274840417278339,0.01259078137133985,0.01102807993420785,0.011270231217909689,0.012897649061624192,0.011229894892643442,0.012118366064446804,0.013548566813330248,0.01133094876684938,0.011511574306675421,0.01408192406237312,0.011160281228955744,0.011843761372950928,0.011045567142037862,0.01121807721194561,0.011265982376997111,0.011818807108968647,0.01332290781959792,0.013563511056261714,0.01103826485512421,0.5700595307185878,0.0111258826266382,0.011223014324111089,0.011669606841129932,0.0145941127907849,0.01115287531863748,0.011102918736049898,0.011024312907617434,0.011735988583995001,0.011480100160767018,0.011179892141744384,0.011813216235204146,0.010974880248073275,0.011010300334419541
E2-A156,0.014006237281131484,0.013766505099191247,0.012241451719977463,0.009910195127539,0.010285415475902834,0.014217269686711744,0.013961070099497964,0.013044147552559934,0.013641408937947158,0.015506843802001201,0.010579804343365687,0.013564083046393068,0.011007504050032965,0.013173653181455818,0.010904826324700172,0.01163557627990398,0.010357644082536227,0.010251441761348703,0.010528154998790673,0.013431844677858504,0.011879013917643559,0.01271433286175525,0.012053355629673265,0.01184522139622067,0.013701991503712128,0.012750179958909109,0.01036197188739527,0.01348573821287274,0.009890276665774161,0.011743470578166552,0.012486246235140988,0.01361138859864025,0.014621686964534766,0.01196452893147854,0.012443473494926364,0.013492119439423127,0.01259029416963996,0.011849736003927445,0.012662955086869656,0.014130174779741846,0.012581567087700961,0.011100306272874678,0.010118774143958596,0.011090667287279282,0.011243720812716754,0.01202381673683765,0.013648528312403364,0.010666748148490744,0.011722995798827194,0.013446791536830576,0.010213884632263328,0.013654113036725021,0.011179683203648004,0.010044520355675959,0.014723292621791968,0.014190415291288347,0.012713850308085951,0.014147564122322695,0.01465614481026518,0.010799648237957229,0.010519089701515782,0.01063172753644789,0.015369568359087581,0.0111258826266382,0.5661040814089405,0.015363111139936424,0.014853188131576668,0.010105075828273807,0.014617158986863839,0.011778714911698445,0.01260196210576798,0.012291089042107598,0.013234475295362261,0.013631895414667248,0.013444802819134787,0.013474746419678447,0.013810882788533122
E2-A1BD,0.013650295694159603,0.014584642550651773,0.01260468095399746,0.009951786677906214,0.01034545389211166,0.015366484786982583,0.013897806892729287,0.013320655456881667,0.013993156276858099,0.015278710852385071,0.010637014602381128,0.01282642375698445,0.010998853921629564,0.013553277367546883,0.010990106862010426,0.011827306101268541,0.010682081835176258,0.010319835581126226,0.01060244497915503,0.012437386930585596,0.011780759558987178,0.013521830752132624,0.01275728207327052,0.012742112065159834,0.014457964807352949,0.01285465788332302,0.010381827888957395,0.013184348724451721,0.009919857140074685,0.011708664094620153,0.013567004282606727,0.01441367822773967,0.015145421066357845,0.011977217735311262,0.01289518196722966,0.01336270491984708,0.012785715635410193,0.011956421456100312,0.01285244319731577,0.01384533453006749,0.012416675333695063,0.011126916391813058,0.010174932048764447,0.011187228491755352,0.011350237246070672,0.012131932274331791,0.01365013438593764,0.01074330156514629,0.01138646561809614,0.013796699128393868,0.010272579612409235,0.013819017809964463,0.01114660174866044,0.010091293646184833,0.015139125888804072,0.013843838210281848,0.012370596807812486,0.014101767725900247,0.014414661675198837,0.01073876999241672,0.010578463221771008,0.010794598936681195,0.015260412997299556,0.011223014324111089,0.015363111139936424,0.5614039909067761,0.01393502479424523,0.01019072569655595,0.014771683871845652,0.011808374385180485,0.012169263908095331,0.012153013394329788,0.0129270511205066,0.013745669706156458,0.01470550874441055,0.013605572835498785,0.014867096483336412
E2-A1IU,0.01336862940721844,0.014861010396700298,0.012975651460585182,0.009917052194000946,0.010318561596712942,0.014090656662521059,0.014685056378902557,0.014473225178739002,0.014688942880343961,0.014666823246116267,0.010562614828609687,0.014056770080215362,0.011170973531249758,0.014299623068421382,0.010947467954109419,0.012084560466640604,0.010358930702784971,0.010293519086369132,0.010712913792312314,0.011902398959543627,0.012645517941410816,0.013003145332595426,0.012397272824557055,0.012324380409888482,0.014731367222116907,0.013970272048517557,0.010407665163776485,0.014661110402016262,0.009876970701073677,0.012412504615609887,0.013334122201139408,0.015076041658282139,0.014864545893588365,0.012505788442595497,0.013163889972313079,0.01469450231950178,0.013043789916605094,0.012328681303912313,0.013637379771749026,0.014791529308289846,0.011659137758566834,0.011211801693837904,0.010270593217676004,0.011226466533541944,0.011072354973386569,0.01161287162632392,0.01425911386784975,0.010815348186643266,0.011371585502465538,0.014672497890033592,0.010222143333157303,0.014585502625994475,0.011209181990041162,0.010082740252762876,0.01398285064166967,0.014012134973421724,0.011859608495651125,0.013765780874652174,0.013883631282889549,0.010936551153678318,0.010597701438086068,0.010722123284113327,0.013966652936686636,0.011669606841129932,0.014853188131576668,0.01393502479424523,0.5607789232697842,0.010162559879350459,0.013724379185071009,0.01156610229257835,0.012876834139433552,0.011294555325404864,0.012495944132082007,0.013804582316221288,0.014533204712031442,0.012585741164128247,0.013340119169586752
