Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
E2-A156,0.68163764,0.5707006,0.5777559,0.50042856,0.545771,0.7608298,0.24176663,0.8175782,0.8850999,0.69378084,0.77980804,0.1257377,0.22300823,0.73408496,0.59274423,0.31552356,0.2818798,0.46136713,0.459111,0.7981498,0.22008821,0.796919,0.27319777,0.22230229,0.20861122,0.376533,0.6648813,0.8497127,0.4823833,0.7567983,0.47801235,0.722443,0.83295536,0.50688386,0.6605268,0.8168281,0.86618406,0.66287374,0.4750338,0.51493204,0.3320455,0.86596155,0.5943688,0.536593,0.21065196,0.54622203,0.30149248,0.2041971,0.80647016,0.19565748,0.6129329,0.38438946,0.7450937,0.7583339,0.39298448,0.21904008,0.6121844,0.34996352,0.693072,0.79733527,0.42020908,0.3716015,0.72913146,0.36646855,0.88319516,0.6315032,0.52599585,0.4429428,0.8159363,0.8594252,0.82134247,0.44117755,0.12562701,0.4878354,0.66202927,0.5239023,0.34374166,0.6574948,0.7824525,0.677662,0.6208887,0.30967993,0.42834106,0.5106125,0.14603117,0.8524133,0.5033163,0.17715698,0.69310796,0.5791721,0.23940058,0.8224128,0.4146362,0.5452312,0.21813987,0.4079145,0.49647707,0.5954638,0.8481449,0.20278455
E2-A1BD,0.72991794,0.40309492,0.78284705,0.4932423,0.6628141,0.5722997,0.2753978,0.74420536,0.34394908,0.6903473,0.7084044,0.37545305,0.29676363,0.9134931,0.47183752,0.29881555,0.6347077,0.6990461,0.59611124,0.62901485,0.6854186,0.5301189,0.34457922,0.58431196,0.6013496,0.5418961,0.737914,0.6737521,0.31954002,0.775138,0.23197047,0.7528789,0.398009,0.23178044,0.62301624,0.64724225,0.9042436,0.63888437,0.7207147,0.63493085,0.5074864,0.75629383,0.7622226,0.6938288,0.2351251,0.3893235,0.0995173,0.47246093,0.7661708,0.82100904,0.5037908,0.6241171,0.40770006,0.7460364,0.37688565,0.4654705,0.5531193,0.17432092,0.7405746,0.83856374,0.21427292,0.6873494,0.7228938,0.53369147,0.71809024,0.37129617,0.5652048,0.32904658,0.79761314,0.33525893,0.62333024,0.36911777,0.32095152,0.46361756,0.5295512,0.41775724,0.53553027,0.7650109,0.68521315,0.8541564,0.24737753,0.584605,0.27763227,0.38582966,0.35747194,0.7354568,0.81324023,0.28970313,0.6097466,0.73673415,0.3695515,0.8344139,0.42442438,0.22288083,0.247035,0.16459194,0.48864275,0.829499,0.7376562,0.3199723
E2-A1IU,0.47888184,0.55909896,0.69570076,0.36168337,0.5891171,0.59604084,0.6082009,0.70720553,0.72564375,0.42843163,0.646923,0.3891855,0.45179895,0.74404687,0.69357675,0.51367056,0.31824476,0.5385655,0.50311804,0.77912194,0.43767226,0.50625104,0.36133352,0.27144468,0.30738735,0.5119555,0.81923324,0.8193529,0.59413826,0.83305395,0.68007326,0.63154197,0.6409367,0.79172456,0.54494613,0.7430446,0.71549845,0.2898279,0.69939476,0.45782435,0.3301366,0.703923,0.48324433,0.5999119,0.41254228,0.3405292,0.35356873,0.63073593,0.7210868,0.31907248,0.4912328,0.26567572,0.76700157,0.5210265,0.7675886,0.36206913,0.43250948,0.55810094,0.7430146,0.51717937,0.4080589,0.64504874,0.77135366,0.5617765,0.8205091,0.6586518,0.35533452,0.3450689,0.72266126,0.7853432,0.8223424,0.68469334,0.40159646,0.59625584,0.5769822,0.70718026,0.46798834,0.5553145,0.7782134,0.55184644,0.41837823,0.4187243,0.36728168,0.5089558,0.41255856,0.66187453,0.7177447,0.4256885,0.45104456,0.56724054,0.5718509,0.73725146,0.6208269,0.44685283,0.14794682,0.6707236,0.51462424,0.5226325,0.70912355,0.45711076
E2-A1LK,0.6781684,0.88265145,0.72149307,0.7591258,0.29712862,0.49263173,0.31889382,0.5542385,0.7683462,0.5515597,0.50872195,0.66665137,0.67175347,0.6367847,0.40985507,0.26618004,0.8571775,0.85695255,0.20549831,0.43121502,0.39215115,0.22978751,0.28584653,0.72159714,0.72637385,0.831152,0.6837003,0.7536408,0.30139762,0.26816025,0.6667222,0.28365353,0.1794291,0.18892023,0.35540885,0.634942,0.6179371,0.80383223,0.7495983,0.8485348,0.34697056,0.64643604,0.45305312,0.32074824,0.86228144,0.89554024,0.69306374,0.666579,0.30182153,0.2981367,0.79037297,0.77083445,0.59465647,0.35709304,0.21128085,0.8378208,0.2831053,0.30100954,0.25866655,0.794593,0.67330253,0.41014722,0.5150469,0.33667707,0.45986503,0.5901618,0.6673317,0.73138213,0.23458226,0.24824497,0.3903431,0.17828915,0.3883784,0.28601915,0.904683,0.31390083,0.5244872,0.30381262,0.17851982,0.8209874,0.4762413,0.5983484,0.82030666,0.17135677,0.680432,0.7133825,0.7610578,0.5035423,0.29040307,0.55120814,0.83152115,0.42887437,0.32856882,0.53979677,0.61261505,0.32234555,0.6000839,0.76324594,0.3806135,0.69451296
E9-A1N5,0.5095556,0.58503073,0.6312874,0.4461735,0.6848999,0.4140268,0.60643494,0.57649195,0.5585238,0.71627045,0.6393037,0.4478916,0.4635833,0.5757359,0.7487638,0.4018944,0.7129127,0.36647618,0.80792904,0.52326214,0.6992158,0.756774,0.44814816,0.6026252,0.50066566,0.5256351,0.5055489,0.6550961,0.67124844,0.6780871,0.31103626,0.5797516,0.49740732,0.50969326,0.5349816,0.45901418,0.5979041,0.69299006,0.43766442,0.63416195,0.56615657,0.3587556,0.6668287,0.6625726,0.37280256,0.49130732,0.44601077,0.34828952,0.7142813,0.5709249,0.5121469,0.614607,0.4132496,0.6236161,0.5428586,0.5798571,0.6816094,0.58936006,0.6107994,0.7083676,0.49638778,0.76053214,0.6115196,0.59087026,0.30820096,0.3432269,0.6057718,0.41011345,0.776962,0.40298584,0.73251134,0.5700656,0.6373861,0.74424386,0.45526063,0.457804,0.43938005,0.8063143,0.70906067,0.5222315,0.46775186,0.5193739,0.45187128,0.5541179,0.5170653,0.3857332,0.5822382,0.5933999,0.6107068,0.6287552,0.33792433,0.6472192,0.6802422,0.27334234,0.5135267,0.6295606,0.7189387,0.5662471,0.7981604,0.31210047
E9-A1NA,0.5316721,0.6638839,0.36880866,0.46206295,0.58405465,0.5925425,0.2810626,0.4983377,0.39495194,0.6078079,0.52965724,0.7600075,0.34621695,0.31377187,0.7207996,0.52189004,0.68668175,0.52735513,0.6723324,0.45486712,0.5893582,0.65366054,0.46303356,0.7364981,0.69350356,0.55096924,0.41448495,0.36292297,0.792796,0.5294149,0.310067,0.5734538,0.72250956,0.4020193,0.72617114,0.48334986,0.5603006,0.7315111,0.38489234,0.6979336,0.63040894,0.31844968,0.4564972,0.655259,0.66866714,0.8741741,0.8134558,0.35184282,0.6752103,0.62685984,0.63784903,0.5532541,0.36471945,0.77572393,0.38118374,0.6415842,0.80874854,0.4335822,0.31677052,0.48385417,0.562593,0.56113267,0.20501123,0.5732789,0.47244418,0.4429578,0.5859983,0.75341856,0.8138357,0.32904494,0.5200528,0.5966838,0.5991115,0.7973885,0.60175216,0.3767321,0.70907223,0.58720857,0.51580846,0.6273277,0.5465711,0.53127706,0.70638794,0.74646467,0.37363487,0.33497894,0.3066997,0.35303494,0.72730714,0.60124993,0.2825657,0.5530783,0.47786713,0.51948977,0.7900914,0.5535832,0.6805619,0.6730344,0.36638477,0.21410729
E9-A1R7,0.54021806,0.401645,0.2626481,0.6633888,0.40385967,0.77974385,0.26572302,0.6103464,0.6516391,0.5671932,0.55215484,0.24960586,0.50069344,0.2478906,0.6572891,0.64595515,0.25858304,0.46884236,0.51751447,0.66521734,0.19137245,0.62919056,0.39645395,0.23771465,0.5783828,0.6346127,0.3932033,0.5661246,0.7860311,0.41899455,0.5937834,0.80888534,0.86274874,0.6602152,0.32822332,0.9097125,0.52943945,0.45117953,0.28437424,0.5169063,0.46002132,0.33635747,0.6795238,0.56063044,0.69760144,0.6831105,0.8258725,0.47550273,0.41370124,0.27221757,0.48926103,0.38390857,0.39572072,0.41767383,0.79043233,0.36655807,0.54671204,0.6084481,0.59754735,0.48406756,0.40297842,0.25158307,0.5532922,0.44883215,0.6655199,0.5135441,0.7005091,0.66566896,0.73880315,0.88108635,0.43796626,0.70551556,0.31645423,0.6272409,0.55172586,0.6240565,0.44037148,0.4146425,0.6411492,0.32233587,0.7647559,0.35217282,0.3628265,0.67030615,0.35879767,0.6025374,0.2991253,0.26665083,0.6363932,0.37998134,0.3802677,0.5896067,0.41668385,0.806061,0.6286507,0.577881,0.5645898,0.4360662,0.4422308,0.45331657
E9-A1RB,0.8193614,0.2246376,0.4400188,0.8392047,0.82110524,0.5583962,0.4491756,0.70881975,0.70217156,0.7495043,0.49578267,0.34018612,0.44343913,0.38713452,0.36898145,0.38864917,0.5231793,0.6741392,0.4444987,0.49843323,0.6341033,0.47157717,0.7662726,0.4854847,0.8511049,0.5543752,0.3059168,0.5810359,0.3492216,0.41796893,0.75297177,0.54612935,0.59202003,0.2811634,0.7158685,0.7606274,0.7838167,0.47282627,0.38696823,0.69649816,0.5093617,0.74408126,0.5788937,0.4784011,0.6963868,0.6130357,0.63744354,0.36526212,0.36061832,0.80566627,0.55065274,0.42877346,0.48129556,0.64114213,0.49893123,0.5444275,0.7398588,0.31380993,0.54308075,0.83949006,0.54220563,0.31642982,0.67898035,0.50513947,0.7122973,0.3152167,0.72037315,0.7055563,0.5784382,0.4169911,0.36584392,0.68835247,0.39646947,0.45918083,0.6760737,0.7563933,0.25911787,0.3950892,0.6730634,0.64070636,0.6618076,0.64617646,0.59537715,0.6046359,0.3884229,0.70925355,0.24828166,0.32400763,0.72929573,0.58061874,0.5042815,0.538674,0.56305176,0.54390883,0.5828372,0.24432428,0.3916327,0.5140796,0.7626757,0.4844182
E9-A1RE,0.53798395,0.6241908,0.3608415,0.41905648,0.32601798,0.7535356,0.38782254,0.50247085,0.630048,0.6368974,0.63888144,0.1824002,0.69456625,0.6230234,0.6829937,0.49036074,0.5296869,0.621008,0.5770223,0.7826271,0.108623594,0.61584586,0.7469673,0.38101426,0.4952299,0.40575892,0.65389115,0.89188457,0.75022084,0.62782276,0.34990615,0.80386823,0.78332686,0.2958226,0.42344427,0.72077096,0.7449641,0.40389836,0.29890287,0.6043415,0.28605533,0.6201078,0.90851015,0.5679458,0.2810352,0.78826374,0.7003943,0.19610503,0.90048444,0.43944556,0.6266292,0.66979176,0.24341163,0.6547079,0.75895673,0.3658157,0.35363722,0.5258221,0.30499935,0.6065192,0.59025073,0.66059196,0.7588895,0.52692723,0.4328216,0.54153365,0.75445247,0.69064116,0.8295833,0.5141853,0.55086774,0.47293353,0.45029673,0.6437113,0.5692763,0.11997047,0.13519078,0.7733741,0.7394714,0.17245084,0.59529126,0.43237966,0.51855844,0.32866725,0.52060115,0.54286927,0.49984348,0.2866955,0.7423215,0.6756191,0.48989308,0.66606575,0.33745238,0.5227733,0.5239837,0.26665813,0.83375573,0.2904684,0.8212868,0.3881224
E9-A1RI,0.24480793,0.4723867,0.515904,0.26291853,0.567781,0.4719169,0.534655,0.44773906,0.42616576,0.6167236,0.7511655,0.5906938,0.6100049,0.67378026,0.737393,0.6951932,0.5519876,0.54216266,0.5661088,0.44677633,0.6734718,0.76831555,0.8079721,0.3203233,0.29972592,0.22171348,0.8001261,0.46301913,0.41913846,0.7378288,0.27784288,0.5233484,0.5721233,0.60062176,0.4400485,0.679498,0.5614765,0.7305411,0.42688107,0.20360498,0.7842353,0.7521751,0.618538,0.8591914,0.54531103,0.29235452,0.5326472,0.44669473,0.7641406,0.40615582,0.7045955,0.5618235,0.7321801,0.6210948,0.7244543,0.6464334,0.5399538,0.63159466,0.5798551,0.27187803,0.4195668,0.40753633,0.35799244,0.7424586,0.64625895,0.5169097,0.34799296,0.35664067,0.81337845,0.612924,0.715644,0.76133925,0.42840615,0.36207536,0.33483657,0.68982095,0.69823307,0.807683,0.6439745,0.40476632,0.35836655,0.75530577,0.40956813,0.742584,0.6027923,0.54098415,0.52662575,0.35334176,0.7239778,0.4797457,0.30698472,0.3087393,0.71409625,0.36235774,0.34842378,0.7018533,0.4633392,0.536853,0.67020357,0.41478926
EW-A1P3,0.5939293,0.54154235,0.76316655,0.25904977,0.55305004,0.6426352,0.3622312,0.5283949,0.37207288,0.6549147,0.8059242,0.7005966,0.30664325,0.91055334,0.65521187,0.33832222,0.583958,0.6970797,0.6471745,0.64219296,0.7782319,0.39683145,0.38718426,0.6091357,0.56986177,0.5050995,0.652995,0.6525121,0.61932373,0.81518793,0.39453757,0.7393199,0.5309583,0.3319741,0.6640683,0.705107,0.75309336,0.4238183,0.72839284,0.52739406,0.3691246,0.68796265,0.7829937,0.5331917,0.23861012,0.5168781,0.14742354,0.53107435,0.5273075,0.7048268,0.36463654,0.64605504,0.38693565,0.64887595,0.5511637,0.5375673,0.36920667,0.45045394,0.6900951,0.82888603,0.16395426,0.85131013,0.87189496,0.5700571,0.6341594,0.26337454,0.5502891,0.5491505,0.7797664,0.45320958,0.6315028,0.6157633,0.47074807,0.38669246,0.63069624,0.4528675,0.35640526,0.651095,0.6310632,0.60881233,0.26237944,0.4207247,0.2744869,0.4144651,0.6995846,0.3794683,0.6528727,0.5731694,0.56474906,0.80741507,0.4824707,0.82782197,0.41101202,0.2019129,0.34892887,0.24173757,0.618654,0.7334666,0.6315752,0.54865885
EW-A2FW,0.3651966,0.73685706,0.6886769,0.15811993,0.6735263,0.6144399,0.19745298,0.83414966,0.90080726,0.7858418,0.6280668,0.6875414,0.31912097,0.6444961,0.7341738,0.13005672,0.31749192,0.79298997,0.6163535,0.6775882,0.23448919,0.28974977,0.26928115,0.24402002,0.65248376,0.5135327,0.5217471,0.7754144,0.7894783,0.75846684,0.79355943,0.8334737,0.85131425,0.28325185,0.79443616,0.651276,0.6701349,0.28272,0.4601917,0.8076148,0.22036552,0.84666884,0.6473289,0.4442582,0.2644873,0.7067306,0.6439171,0.3159058,0.6215928,0.3901784,0.6273202,0.41251972,0.08252919,0.56506526,0.61121917,0.40933898,0.76879585,0.27807975,0.49796283,0.6872142,0.501552,0.46071538,0.8843994,0.18407267,0.7182525,0.56057376,0.3976505,0.71543753,0.8549263,0.49635983,0.8165065,0.43001425,0.47473162,0.69552505,0.85963345,0.41101316,0.16430452,0.81574345,0.7874428,0.29987526,0.64476275,0.40046227,0.3347085,0.563663,0.41793683,0.6582655,0.5259255,0.37210882,0.85524094,0.85591745,0.36729413,0.7665944,0.31655082,0.16377908,0.6823697,0.18629882,0.7916808,0.6088851,0.78747106,0.30149445
GM-A2D9,0.46769956,0.44451058,0.8418415,0.37366766,0.76616126,0.7428689,0.54674053,0.7008054,0.20651212,0.25779507,0.5615328,0.59840244,0.18115704,0.8478711,0.6356516,0.2088539,0.48648632,0.68061745,0.613752,0.8140862,0.7548788,0.27686033,0.14383936,0.5641039,0.58842146,0.7706942,0.8039038,0.6691186,0.49400324,0.75794727,0.30430895,0.68550825,0.3652686,0.26078588,0.8926996,0.6585497,0.7360263,0.33671537,0.77872676,0.7644405,0.33416203,0.56116694,0.32048613,0.38317072,0.34262937,0.44690937,0.13965487,0.8064194,0.512463,0.7417829,0.27670234,0.3753377,0.5707934,0.5923892,0.6273202,0.41217977,0.32693547,0.31254718,0.79206586,0.45487162,0.28263074,0.72442627,0.8572793,0.7507268,0.580426,0.22428519,0.44519013,0.35894215,0.64600134,0.34263813,0.7531865,0.6159233,0.6392758,0.59140384,0.6570387,0.72544366,0.58754945,0.5081963,0.65296054,0.77019954,0.392487,0.36183774,0.35214898,0.53118503,0.44399223,0.5088879,0.8459526,0.48029634,0.734073,0.6064165,0.50457907,0.8235564,0.7082446,0.2295929,0.1890862,0.38845417,0.6553692,0.71346027,0.61607945,0.54871213
