Sample_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
E2-A15D,0.6020384,0.45422947,0.554977,0.56377727,0.62974584,0.73659515,0.26871976,0.5709634,0.364054,0.5656473,0.8173424,0.7972785,0.68950313,0.54146296,0.40646088,0.6884346,0.70686245,0.47145784,0.4860924,0.40070087,0.7315597,0.38903704,0.35938936,0.41066164,0.14858752,0.35173476,0.35139215,0.43493384,0.28324586,0.54480493,0.50849986,0.69893545,0.28569937,0.38207367,0.45829222,0.67917746,0.23251002,0.54151016,0.2458699,0.6439195,0.46216494,0.24244745,0.75629616,0.34256336,0.40147653,0.51535565,0.48322755,0.80286175,0.2391683,0.33240914,0.18249364,0.16760342,0.3223766,0.4313938,0.71098846,0.334135,0.45059583,0.24314287,0.60239726,0.58383363,0.56596595,0.5444732,0.4793288,0.6885156,0.60405713,0.29034263,0.29270393,0.83041155,0.5332042,0.4079211,0.3187025,0.6060268,0.5154282,0.5866717,0.57822657,0.22551602,0.4188406,0.46567345,0.122281775,0.6390485,0.33685267,0.42123988,0.6458874,0.32039446,0.35567087,0.42112264,0.5496279,0.17523181,0.25833213,0.3845153,0.27862543,0.5568763,0.17778562,0.22046271,0.6701601,0.5141256,0.49586666,0.5185143,0.59957206,0.49018222
E2-A15G,0.5546976,0.3387485,0.765215,0.36462012,0.6873612,0.50851727,0.5007633,0.47192284,0.44820762,0.7708327,0.51703227,0.6276798,0.54389894,0.40074235,0.3382681,0.62587345,0.24845715,0.19501019,0.38860646,0.35315,0.71725273,0.20964392,0.5070918,0.74117315,0.3068147,0.22341982,0.59969807,0.40808108,0.36956698,0.299583,0.23085251,0.4768073,0.44469032,0.5104964,0.32672724,0.5733109,0.22448893,0.6141081,0.3448231,0.54686564,0.6102724,0.54754084,0.33172956,0.53864545,0.32963642,0.3525788,0.5981537,0.84518325,0.6680016,0.43511355,0.6328092,0.48002073,0.3768569,0.24971536,0.69241613,0.5984784,0.30368644,0.650219,0.76712704,0.5274437,0.6575518,0.7062963,0.49050185,0.60046273,0.5928867,0.5925458,0.34850526,0.40576756,0.1993168,0.29204738,0.42260918,0.6465886,0.6164725,0.20148095,0.6104392,0.393314,0.19915044,0.5702327,0.42819425,0.77145183,0.31067517,0.65715235,0.5255501,0.30746588,0.3087095,0.40238494,0.61190975,0.43203866,0.41415566,0.6821678,0.6014718,0.5850045,0.43765783,0.4803296,0.44499794,0.570801,0.35705784,0.43347454,0.35798764,0.34296077
E2-A15I,0.36193088,0.18948336,0.62600625,0.59146357,0.46450838,0.85412663,0.43198168,0.55055135,0.18071057,0.46577057,0.40974548,0.74834603,0.46300164,0.7314288,0.30667442,0.58921117,0.41381162,0.110721126,0.357032,0.14046755,0.4029079,0.21814552,0.2943742,0.53782207,0.44424587,0.3836461,0.43322113,0.6244417,0.5664344,0.45224884,0.5395321,0.8531688,0.4931477,0.44478133,0.5645616,0.43614104,0.2790074,0.6380626,0.7409114,0.59401757,0.5356283,0.48723114,0.48982936,0.66468704,0.6184458,0.32324308,0.77375674,0.64662784,0.5463672,0.19242457,0.49908242,0.4383908,0.5456921,0.3387975,0.6507538,0.5632211,0.34802237,0.52259964,0.55904806,0.3584203,0.6129301,0.43300244,0.40065765,0.67996675,0.6134094,0.6042076,0.645562,0.19539087,0.608763,0.4098434,0.3467986,0.34987855,0.4191565,0.57860476,0.4386829,0.184463,0.26364443,0.3142665,0.24711639,0.62178916,0.30689391,0.27227658,0.5748175,0.5526149,0.47028738,0.5153298,0.4764404,0.39107463,0.45851615,0.5727386,0.5675231,0.74766755,0.15933841,0.4542154,0.728769,0.62316656,0.47177973,0.34768015,0.40548164,0.33920667
E2-A15O,0.4013643,0.34362018,0.467675,0.61003655,0.5637072,0.6432016,0.37825644,0.62146944,0.75799394,0.6504224,0.6640684,0.23661149,0.75438637,0.34912017,0.23409446,0.6602389,0.31659055,0.50447327,0.4861988,0.33446062,0.51630473,0.22059749,0.56396526,0.65746623,0.32902166,0.32779047,0.32599398,0.32902735,0.48667124,0.41349533,0.46399376,0.5292347,0.65773606,0.21379468,0.5070425,0.47799033,0.19188042,0.49158332,0.29284787,0.6409276,0.70110494,0.4909222,0.20021905,0.455391,0.5435,0.13934642,0.6748204,0.4648005,0.63386387,0.23789203,0.65485376,0.51157206,0.62995446,0.13351849,0.78767854,0.3906831,0.113881834,0.6387863,0.61024016,0.5625523,0.8082491,0.77239805,0.8244226,0.2254639,0.61837107,0.6784362,0.54033047,0.7806352,0.40693527,0.31020144,0.35735166,0.5788546,0.48706436,0.45570546,0.44646892,0.7478798,0.615419,0.6310319,0.5727552,0.93729013,0.53359926,0.5319904,0.560974,0.5025894,0.43083316,0.39573783,0.8278267,0.33338207,0.2300693,0.3110419,0.5618378,0.25177348,0.536993,0.3149478,0.23793867,0.13872378,0.46241614,0.41069332,0.255255,0.23885213
E2-A15P,0.36623552,0.42967445,0.61660665,0.33929282,0.76169676,0.71544725,0.5240458,0.71763766,0.20292446,0.80839187,0.5447165,0.40390396,0.4497208,0.40982577,0.30413458,0.8173694,0.52914524,0.29737207,0.28239366,0.42270023,0.6677554,0.12837307,0.43382108,0.3856763,0.6880999,0.24769865,0.25606805,0.53640836,0.3287668,0.3564187,0.57752377,0.80781454,0.9128832,0.14852692,0.3849794,0.3552396,0.21774273,0.606625,0.5298096,0.5531755,0.621872,0.4764823,0.29616416,0.55602056,0.49005783,0.27711746,0.6650895,0.63184774,0.32016793,0.52376056,0.46864715,0.6479803,0.46595457,0.50615984,0.29557464,0.6535278,0.3100615,0.37958628,0.5087931,0.37364635,0.6018434,0.34174216,0.5410033,0.48709556,0.62588865,0.5359739,0.407233,0.30074868,0.47390515,0.419907,0.5123561,0.7320632,0.71273845,0.10100596,0.2573333,0.45478952,0.4047091,0.6449813,0.48111272,0.4001206,0.31732687,0.40808263,0.5944405,0.42511874,0.47222975,0.7566816,0.28818616,0.39695272,0.31869227,0.6834531,0.7874966,0.507773,0.4407182,0.29304954,0.5674371,0.4794996,0.32125083,0.26639718,0.35319763,0.24886137
E2-A1AZ,0.30892944,0.25740314,0.4343051,0.42634517,0.37359497,0.59486735,0.65118974,0.53838575,0.5612931,0.22140466,0.80358225,0.25180528,0.82340896,0.39412248,0.8487474,0.4201914,0.10274253,0.70652133,0.5945283,0.35605976,0.83632046,0.6310258,0.35523075,0.4788155,0.18399042,0.1852838,0.849464,0.32645586,0.83205104,0.5358624,0.57353085,0.18880832,0.76093334,0.73488957,0.85308534,0.49920827,0.8515469,0.2496753,0.69841015,0.87128174,0.5732008,0.2133424,0.5559154,0.5482708,0.3871989,0.19765273,0.86674,0.6404384,0.20968945,0.4619373,0.31012934,0.30194837,0.5624795,0.36948088,0.7270436,0.1325574,0.44656134,0.852453,0.4429789,0.18471435,0.6134252,0.7667761,0.87097055,0.17105933,0.5596766,0.28700307,0.6033211,0.18926714,0.18239549,0.43448886,0.5002662,0.5365795,0.1658767,0.81445116,0.4181447,0.47347096,0.6273068,0.57504255,0.6809011,0.21162115,0.47593513,0.23324458,0.40719005,0.46403542,0.8966813,0.8268005,0.25177336,0.56552,0.8507479,0.48195833,0.54636234,0.6569424,0.5584321,0.37715015,0.5987776,0.46767646,0.14892362,0.10240707,0.56728226,0.6907365
E2-A1B0,0.63695854,0.6078988,0.6774108,0.14054115,0.4872152,0.3519635,0.18486561,0.7210439,0.7500193,0.46583077,0.116019435,0.51909333,0.7444491,0.2132934,0.88277006,0.13832378,0.56770515,0.5711209,0.26256752,0.3420678,0.54509443,0.8093381,0.46310848,0.6161986,0.7934404,0.36318216,0.15982276,0.56384957,0.5780301,0.23212245,0.66114074,0.61815625,0.5136392,0.78137666,0.7820582,0.65636754,0.58175546,0.29630843,0.5093237,0.8584755,0.7494771,0.7259986,0.3841876,0.23946592,0.77077895,0.80599004,0.1495673,0.3531274,0.75222427,0.872627,0.5232431,0.61435986,0.27161273,0.61068267,0.3196147,0.81867903,0.72084767,0.41747025,0.5850002,0.6981516,0.21662289,0.11296496,0.3200236,0.38977,0.6045328,0.5187052,0.5099389,0.16734757,0.8187153,0.6220406,0.5912214,0.7765096,0.34839734,0.35160905,0.395752,0.9081559,0.7261849,0.28400093,0.47454166,0.38597706,0.25522238,0.3327693,0.4248981,0.5085758,0.79286873,0.22290502,0.21111405,0.09425124,0.41977614,0.44735894,0.21482556,0.5858981,0.5228046,0.5653108,0.3783631,0.22906308,0.15223742,0.25586504,0.48879388,0.6431862
E2-A1B1,0.21158028,0.38865507,0.6887603,0.27620035,0.21449983,0.37080333,0.650856,0.3747034,0.50054586,0.40024227,0.25209966,0.5554196,0.61052066,0.576029,0.42848256,0.6074791,0.6467608,0.35622874,0.25868562,0.2593236,0.5708466,0.59245163,0.58797824,0.38900304,0.44907,0.46449003,0.4764154,0.59024304,0.69403166,0.5796075,0.6550076,0.37317035,0.54034734,0.5769294,0.7422847,0.6652048,0.52666324,0.37031704,0.6952506,0.67289615,0.33216673,0.4819354,0.7616581,0.23265906,0.6249067,0.320895,0.67400485,0.62406766,0.56890476,0.29952237,0.52362394,0.3784438,0.3736107,0.5890091,0.30941963,0.7103724,0.5993331,0.39608544,0.5567094,0.1450685,0.19224328,0.31714854,0.52866095,0.5653044,0.66999894,0.33417183,0.4378444,0.45405018,0.49802983,0.48653078,0.5026424,0.6306486,0.59236187,0.62625134,0.30426845,0.43096173,0.65457034,0.5793235,0.71373767,0.4184301,0.18546705,0.5775401,0.25640282,0.37124333,0.80672646,0.30690148,0.27466705,0.21858299,0.22502238,0.5398443,0.62751675,0.4760663,0.836908,0.61666375,0.7104018,0.34906077,0.4325153,0.27572575,0.3311756,0.64038235
E2-A1BC,0.43231994,0.16798975,0.70548445,0.40828368,0.46612075,0.5980151,0.5434357,0.47416013,0.45854092,0.8310969,0.47798413,0.6471504,0.4659906,0.39535347,0.33302388,0.8707875,0.44031656,0.4571364,0.6743772,0.33421504,0.50544024,0.41325277,0.22167112,0.7271964,0.49189892,0.46547893,0.26281214,0.3361062,0.47716954,0.40826458,0.40764174,0.4724043,0.5493622,0.32363275,0.66019726,0.4236555,0.19229351,0.384307,0.57952297,0.72956073,0.19423099,0.66491735,0.7165806,0.64134675,0.47393414,0.46471405,0.75895953,0.69962823,0.5356326,0.24064076,0.6941347,0.2726939,0.41667405,0.4065196,0.085945,0.74028754,0.29038268,0.21914239,0.74061537,0.44944298,0.2910944,0.26897943,0.6574167,0.55631405,0.50319314,0.2132504,0.54474205,0.36581516,0.23771776,0.38788334,0.40320638,0.3657515,0.7005532,0.24784583,0.49313655,0.56085885,0.18197782,0.77167416,0.42595184,0.21283683,0.16661195,0.41063896,0.607236,0.7085759,0.4631747,0.4912135,0.56474483,0.1288766,0.41982353,0.6913078,0.34329885,0.78147215,0.1833497,0.5293744,0.6361256,0.64032984,0.5674338,0.3590708,0.52496874,0.56369084
E2-A1BD,0.67678595,0.4532794,0.49349996,0.5674198,0.6934689,0.4530988,0.5072538,0.4256119,0.5138814,0.67208743,0.80139905,0.5008624,0.6146122,0.60958225,0.17053482,0.5739504,0.34892315,0.6392902,0.479966,0.53413993,0.67077965,0.254055,0.43661895,0.6015502,0.10463286,0.12551771,0.40229785,0.3558943,0.25778422,0.20317154,0.18580915,0.5508288,0.60070425,0.45536467,0.2686025,0.46905193,0.23837714,0.4666965,0.13987878,0.64429694,0.7178245,0.26068604,0.6603204,0.43457067,0.3863066,0.3427414,0.5320223,0.6144207,0.5703451,0.41108686,0.4117987,0.39446676,0.31175366,0.24027546,0.41731825,0.49806336,0.613179,0.6615523,0.84564286,0.60616815,0.80580956,0.6434842,0.6615633,0.569214,0.54141194,0.6468521,0.30750805,0.7693998,0.28255802,0.38455918,0.55430245,0.587769,0.59041655,0.39356098,0.61708516,0.33130765,0.49317366,0.743076,0.5109146,0.7733195,0.24700296,0.64961636,0.6043669,0.28978288,0.39169693,0.49178898,0.27724555,0.30710784,0.36346325,0.35144648,0.51335084,0.34262082,0.4393512,0.2871227,0.43127707,0.5432007,0.5546471,0.5293692,0.5274034,0.15836017
E2-A1IG,0.14798217,0.29510972,0.20493373,0.7018486,0.6074957,0.3032464,0.7139681,0.5812613,0.34069204,0.3875083,0.70526296,0.41095746,0.48064104,0.46561357,0.35547823,0.46661103,0.62821007,0.6229639,0.48911273,0.38142455,0.2848435,0.41829598,0.76292026,0.40081725,0.67687774,0.43136498,0.4443285,0.48303577,0.19951993,0.4600086,0.15031548,0.7286249,0.5338301,0.20723206,0.3461336,0.67169356,0.36640444,0.20364076,0.2036249,0.4672687,0.28208497,0.28975698,0.5319091,0.6246484,0.39859095,0.8079803,0.5819073,0.4483393,0.7160228,0.33840188,0.4299319,0.39144528,0.32878798,0.2525296,0.12039064,0.32651293,0.38161185,0.722051,0.6247958,0.48433098,0.59920853,0.43859628,0.7698114,0.420103,0.58916754,0.5982435,0.21555683,0.65109843,0.29199874,0.43821657,0.47913316,0.7614374,0.648892,0.12904629,0.67928255,0.4651059,0.4615289,0.7941411,0.4774309,0.59243155,0.24739662,0.6966482,0.45763782,0.24216558,0.58603597,0.67058796,0.63991004,0.314033,0.39757988,0.5137765,0.4103172,0.4016783,0.6812911,0.09251175,0.49031237,0.6639759,0.64121556,0.30759746,0.43706414,0.4588344
E2-A1IL,0.21956916,0.3331902,0.79464394,0.39928016,0.5988213,0.4384331,0.42686102,0.49098647,0.25254974,0.3327811,0.76063573,0.7680901,0.41899535,0.6712701,0.2912598,0.7649946,0.24832024,0.25541604,0.3248656,0.2783954,0.884791,0.286561,0.57945067,0.90666854,0.5331396,0.20778583,0.42461804,0.5603975,0.4795222,0.55648655,0.3436633,0.6740666,0.5348153,0.6143959,0.69674194,0.29859105,0.21560393,0.43370116,0.6557362,0.42662734,0.3654953,0.6829024,0.64023864,0.46029654,0.33821344,0.17184708,0.5182641,0.7280532,0.48785448,0.48299462,0.5845466,0.19867687,0.607095,0.5190919,0.2849453,0.71037316,0.5286421,0.37917477,0.771865,0.50811166,0.42712584,0.6074002,0.78971756,0.42661953,0.4074262,0.65163076,0.2598476,0.5699231,0.14796686,0.3500978,0.2970165,0.7662414,0.5864036,0.303413,0.42755917,0.5859467,0.14941722,0.5553238,0.28866374,0.33651704,0.21743776,0.6207828,0.72318864,0.68175244,0.2792244,0.2595902,0.50419205,0.26734877,0.15105331,0.6551697,0.30169836,0.6678966,0.45308864,0.30133834,0.61310005,0.37820813,0.22893098,0.25904432,0.26499024,0.33469632
E2-A1IU,0.22339235,0.2902359,0.71038944,0.5427661,0.6858946,0.6309566,0.3874865,0.43538347,0.35472327,0.5975195,0.23012109,0.5992699,0.5400044,0.5765394,0.35208356,0.64213675,0.39510572,0.23536853,0.17392322,0.42695844,0.53923595,0.38832775,0.78968036,0.7289343,0.43451387,0.66611576,0.3231766,0.5212381,0.47026363,0.39468136,0.29779947,0.29072776,0.31619793,0.23481381,0.566278,0.47295046,0.16835102,0.5677209,0.68501264,0.5207961,0.7111762,0.57974964,0.37862954,0.4290236,0.32679617,0.6720552,0.5187399,0.6400407,0.74886453,0.2156895,0.4516727,0.25079575,0.3543325,0.5073506,0.5013329,0.73517156,0.36517236,0.32049575,0.67389536,0.34161374,0.48220396,0.3020498,0.49135125,0.3649382,0.6987564,0.6086076,0.5553124,0.45709184,0.27370158,0.64518434,0.47017127,0.5902079,0.54193896,0.27629507,0.37896132,0.46066934,0.4338032,0.41432488,0.47150162,0.68109286,0.5310341,0.5086974,0.5088774,0.35528505,0.4672231,0.4640784,0.5504503,0.54061395,0.27095768,0.84440136,0.72254425,0.6414631,0.31005985,0.460894,0.55210555,0.72124827,0.25195953,0.40340266,0.29241118,0.5206147
E2-A1L6,0.40187714,0.32505223,0.5775617,0.64102995,0.722487,0.46965244,0.31071946,0.30334508,0.5596317,0.33929035,0.12543899,0.37157717,0.7289325,0.6034482,0.3286301,0.31114778,0.6200421,0.23714763,0.4359794,0.45152217,0.62179357,0.3769484,0.68809265,0.6173795,0.33493468,0.58360475,0.2540007,0.62132853,0.53002435,0.5468975,0.30443013,0.51934475,0.41327536,0.3483005,0.39586174,0.43454,0.16283093,0.33244777,0.56779945,0.57911927,0.4033855,0.5256524,0.7066419,0.46055475,0.25320622,0.6490876,0.5779298,0.7096392,0.35560012,0.40768695,0.28756875,0.42374143,0.22803818,0.3811948,0.27138358,0.60587,0.29524285,0.48005754,0.8185489,0.47703895,0.58092207,0.37175286,0.27971917,0.27380833,0.63654655,0.6776856,0.43645793,0.48026213,0.6338105,0.30902278,0.36904103,0.80078024,0.8353139,0.4309293,0.28475374,0.6055941,0.21851975,0.5613811,0.5567917,0.8429758,0.2394862,0.6809166,0.27958712,0.2135394,0.20746842,0.30693012,0.32409367,0.50765634,0.59658605,0.5413522,0.51731485,0.7389508,0.4467654,0.7924045,0.65922445,0.13843508,0.53956,0.42270637,0.6411878,0.21589002
E2-A1L7,0.42854258,0.52847594,0.27570197,0.47438237,0.45742774,0.5944998,0.3908,0.7050996,0.7007706,0.66938466,0.13284716,0.40756965,0.38764855,0.5209849,0.8616571,0.20956111,0.28299278,0.81525195,0.709215,0.47988495,0.5405188,0.3942096,0.43830526,0.22743766,0.1339918,0.7882261,0.48519644,0.6495154,0.058823887,0.41946816,0.19719711,0.26870084,0.90006167,0.37648574,0.18722774,0.6132218,0.8335691,0.5586786,0.5531889,0.50128925,0.326749,0.7004673,0.25276175,0.38344246,0.3807512,0.39968342,0.5863107,0.72353345,0.41209173,0.63273364,0.19372396,0.13473006,0.32977277,0.20999767,0.49892882,0.27468702,0.09819709,0.49806288,0.22667585,0.59403217,0.8543123,0.77225953,0.40741313,0.53249925,0.6726487,0.5118515,0.8131493,0.7611537,0.34964177,0.43304974,0.3901056,0.5873708,0.80277455,0.53876895,0.59001994,0.35933924,0.80598307,0.66820663,0.79241717,0.57074684,0.093412034,0.6329251,0.492152,0.30485705,0.67589957,0.09932634,0.5933858,0.4650321,0.79352665,0.31692642,0.13983415,0.5237998,0.38611323,0.71014726,0.7852864,0.3687162,0.3854688,0.31147483,0.37040442,0.3995382
E2-A1L8,0.5647373,0.51848924,0.46970078,0.31583318,0.39873692,0.4942235,0.42185235,0.2368804,0.77006185,0.41830316,0.44847658,0.70093596,0.6044514,0.5545917,0.46339673,0.7115448,0.30505386,0.305778,0.4662525,0.27146748,0.21821764,0.30156064,0.65677583,0.79645413,0.28178898,0.15285933,0.51511896,0.28901753,0.3646548,0.5802048,0.2793091,0.19373515,0.6307276,0.44717267,0.68179303,0.66563684,0.13990211,0.5008927,0.3801465,0.7272504,0.23993787,0.731837,0.8430122,0.23059076,0.38389617,0.74351335,0.5652133,0.6863426,0.6630379,0.1603751,0.37495264,0.7956449,0.28839192,0.57109547,0.12082212,0.5498415,0.4237134,0.6675729,0.80139554,0.7584523,0.35625377,0.53013986,0.3417186,0.6295611,0.6367635,0.3741627,0.64607084,0.6383875,0.42123452,0.55624664,0.6329576,0.6699294,0.5324132,0.4924093,0.51387465,0.36625963,0.18775836,0.3729148,0.6023977,0.31049985,0.553129,0.62345403,0.5223833,0.21453801,0.50650275,0.13774222,0.57106245,0.08816955,0.44131094,0.5969193,0.30775794,0.6619824,0.4124993,0.24393383,0.653731,0.39014256,0.15239857,0.39276552,0.39941368,0.4194486
E2-A1LB,0.20200068,0.21365297,0.52631795,0.19428629,0.45774904,0.4647106,0.41036785,0.4402433,0.523551,0.694591,0.20907137,0.8332192,0.635115,0.37969786,0.25985467,0.80970573,0.65338,0.2556536,0.7754484,0.45951802,0.43978077,0.13494967,0.5226677,0.84004796,0.1595216,0.54175884,0.30131164,0.80397564,0.70093477,0.31868178,0.47489458,0.3335922,0.26950344,0.4945176,0.12623483,0.7080901,0.7138873,0.3735964,0.5001046,0.33767262,0.62739366,0.38029975,0.8214389,0.4919671,0.6476532,0.74552006,0.5842632,0.46422547,0.82653445,0.6945773,0.89521676,0.3014755,0.81949925,0.09005399,0.25455695,0.63740677,0.6012217,0.73514813,0.93435967,0.54433477,0.18912287,0.23038238,0.6401777,0.19734116,0.46462667,0.6562129,0.9069959,0.2681652,0.62758505,0.74975526,0.54463303,0.53529656,0.52561605,0.23857655,0.19870625,0.6901615,0.17521554,0.7837367,0.41448903,0.08672355,0.48286295,0.18286514,0.5425974,0.2644162,0.3589369,0.18216693,0.7461974,0.34659842,0.34019673,0.48103756,0.44911146,0.41015744,0.1489627,0.63315064,0.3861149,0.53150916,0.64067936,0.7855534,0.29473966,0.7399261
E2-A1LG,0.077450864,0.86383677,0.7043765,0.14861149,0.13888654,0.7897035,0.83388335,0.10959554,0.23844539,0.4729595,0.21362291,0.59522086,0.30352548,0.83704966,0.21535955,0.5382813,0.85504127,0.14855962,0.2812765,0.8510144,0.305715,0.8275755,0.37092024,0.71250373,0.18094024,0.37579715,0.75772053,0.6618645,0.8170692,0.79365325,0.20928232,0.25388044,0.85789037,0.16094932,0.57429177,0.26338226,0.81618416,0.83959293,0.82368225,0.33660653,0.116141565,0.7339415,0.45046395,0.657306,0.80656916,0.6914616,0.14230105,0.17627534,0.8919341,0.4594882,0.3778211,0.9212294,0.4776489,0.3566629,0.3895902,0.8481155,0.3567954,0.7061858,0.11872262,0.30392402,0.8839668,0.24528621,0.12283407,0.15104601,0.6026904,0.59258395,0.762849,0.1341828,0.48175356,0.7555344,0.6485387,0.6186394,0.44486612,0.7381725,0.82470983,0.21366991,0.6320343,0.22215442,0.5527782,0.25620472,0.7556837,0.7695207,0.10110576,0.19040748,0.5989871,0.1440732,0.25246987,0.2503026,0.10563146,0.65118086,0.14659867,0.51800793,0.30799678,0.46174356,0.18168508,0.15212421,0.15407588,0.5413455,0.78858346,0.82508844
E2-A1LK,0.64884114,0.68354136,0.6031199,0.31568205,0.6483534,0.70194864,0.81644034,0.5180255,0.60194385,0.50136644,0.23020153,0.25736624,0.9216859,0.47285113,0.44212046,0.4191586,0.47605214,0.75829196,0.70178443,0.756205,0.58796054,0.34464696,0.43799308,0.64924324,0.73670256,0.3730519,0.52485996,0.12736627,0.8579516,0.7164454,0.25781712,0.7087845,0.56549114,0.46228072,0.099079154,0.34241825,0.91278905,0.5470975,0.5127994,0.42577106,0.6791377,0.6319108,0.603577,0.77751803,0.08110512,0.41483504,0.13247848,0.4004231,0.67188436,0.20980172,0.42086115,0.17233056,0.34822834,0.573067,0.18719894,0.33298287,0.38888454,0.85993093,0.21405032,0.83356184,0.7886059,0.64313996,0.76199883,0.17324337,0.19333266,0.63541687,0.4877642,0.3307476,0.30813786,0.37312466,0.49738672,0.26739243,0.2585441,0.4279812,0.16768868,0.8497748,0.85404545,0.17808568,0.24520212,0.69924146,0.5547077,0.17528853,0.8564033,0.67200845,0.24747322,0.83566844,0.12435022,0.18772696,0.46879497,0.57209855,0.23500158,0.63438284,0.8139023,0.7338735,0.21619686,0.6857263,0.26210952,0.5088507,0.35806158,0.9132563
E2-A1LL,0.14099577,0.49387065,0.71964496,0.12208936,0.40970567,0.87135786,0.55573636,0.8833115,0.34360018,0.23057784,0.15583242,0.39128602,0.24163522,0.2786376,0.72139853,0.5137144,0.8278298,0.85129267,0.1715612,0.4928286,0.5000861,0.29210502,0.38637173,0.48338166,0.91423786,0.6570627,0.09957532,0.5181713,0.5350722,0.71464103,0.23584348,0.51753384,0.25597757,0.5251297,0.767296,0.42186147,0.79705065,0.46575242,0.23230572,0.7653394,0.38473538,0.17494893,0.75613165,0.663104,0.63478327,0.22341862,0.6013702,0.30978122,0.8786857,0.09068851,0.44972104,0.8049996,0.59177965,0.7977396,0.31573766,0.713472,0.13936384,0.5748768,0.2931996,0.79042274,0.3791503,0.71534663,0.38391748,0.15150364,0.15041971,0.5310638,0.6096779,0.7895458,0.19432856,0.6692965,0.6041688,0.3773049,0.40924665,0.7459505,0.5689756,0.8111678,0.5072578,0.8318698,0.26173702,0.18263568,0.6036322,0.6921835,0.17448245,0.12086459,0.67375463,0.56458604,0.16252324,0.21209632,0.6828027,0.24786857,0.53002495,0.7807541,0.266422,0.54490006,0.28616047,0.3017894,0.47422352,0.9348887,0.5041843,0.8478725
E2-A3DX,0.17526759,0.45953533,0.531184,0.5872807,0.5654195,0.7987746,0.6818812,0.3424888,0.1975589,0.49422434,0.19913019,0.5059466,0.5650476,0.4441406,0.35737443,0.690603,0.6435703,0.34088513,0.46069887,0.34069413,0.5258723,0.30373412,0.29073656,0.20752671,0.31265086,0.6286478,0.22611465,0.24502148,0.6471057,0.6769942,0.5645693,0.76869285,0.2364783,0.6004716,0.45439613,0.43674788,0.27738792,0.41156045,0.49229625,0.42383882,0.392477,0.25686163,0.4833514,0.18332937,0.8308143,0.7319248,0.537003,0.7623689,0.35885206,0.5976993,0.5747562,0.33368933,0.46242338,0.45008352,0.54075414,0.47016728,0.40798357,0.4222413,0.5751112,0.41736478,0.23255733,0.255875,0.6766014,0.5322167,0.5861415,0.4041945,0.33993644,0.48663515,0.78208286,0.47854665,0.4212907,0.6785085,0.46738473,0.62961185,0.30986565,0.4478652,0.5440084,0.5323368,0.67269546,0.28289378,0.21736681,0.1341674,0.64015675,0.6462365,0.45842424,0.38753104,0.19481443,0.58451265,0.522964,0.6681723,0.26044583,0.5793523,0.23617789,0.38526958,0.63808453,0.48296535,0.5795571,0.37429863,0.34642965,0.46758762
E9-A1N3,0.67039806,0.058417533,0.38406777,0.47587907,0.8267755,0.786353,0.6284518,0.78767514,0.31589487,0.5027146,0.31340912,0.7505342,0.3408635,0.27985302,0.2108561,0.7867307,0.3999819,0.47157744,0.63602024,0.6382438,0.48248485,0.34824553,0.20926775,0.5448962,0.7627476,0.35492203,0.30083954,0.22531572,0.10580792,0.24253596,0.5447842,0.36062098,0.818426,0.07532149,0.3520374,0.76799786,0.4949967,0.45445567,0.5370703,0.6620999,0.73364484,0.57835263,0.23870197,0.43746156,0.27044964,0.4150497,0.6448553,0.7168835,0.13763294,0.54497755,0.28013882,0.50198376,0.41819522,0.20297267,0.6789878,0.44636372,0.28883794,0.40139395,0.5841819,0.5331942,0.4098811,0.85381484,0.42699096,0.5138358,0.24677132,0.7729728,0.25060016,0.6833004,0.53287876,0.27391592,0.13717875,0.75776607,0.57140166,0.17517999,0.09775238,0.6120129,0.2544671,0.46405926,0.15869887,0.11102992,0.6698017,0.4661096,0.27464747,0.65187514,0.59607375,0.7712542,0.53553116,0.7305097,0.57043844,0.74152416,0.51035446,0.5966806,0.29457566,0.21785021,0.56683266,0.73011214,0.4224039,0.15629284,0.40503317,0.6231164
